Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_475.jpg;0;1;0;1.370917;100.6373;86.56611;1.244262;43.13905;0.000637172
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_542.jpg;0;1;0;1.417778;100.7211;86.64365;1.244371;43.09086;-0.0007534728
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_608.jpg;0;1;0;1.466325;100.7863;86.7042;1.249128;43.07804;-0.0009468999
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_675.jpg;1.987324;1;0;1.528058;100.8535;86.76682;1.255284;43.09916;-0.001000703
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_741.jpg;5.984044;1;0;1.573539;100.9439;86.85532;1.252915;43.64933;0.00664763
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_808.jpg;9.984183;1;0;1.618953;101.0112;86.92628;1.23908;44.50662;0.0430899
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_874.jpg;9.984183;1;0;1.674963;101.0778;87.00073;1.199388;45.66818;0.08113401
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_941.jpg;5.988064;1;0;1.722641;101.1696;87.10341;1.156229;46.81022;0.07501784
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_008.jpg;1.990921;1;0;1.769523;101.2417;87.18288;1.169931;47.23017;0.04270888
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_074.jpg;1.996086;1;0;1.828755;101.3168;87.26427;1.226662;47.3452;-0.001459273
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_141.jpg;0;1;0;1.872278;101.4195;87.37638;1.316011;47.39965;-0.001925154
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_208.jpg;0;1;0;1.917549;101.4984;87.46178;1.328449;47.39446;-0.001940562
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_274.jpg;0;1;0;1.979795;101.5788;87.54859;1.29874;47.38573;-0.001168049
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_341.jpg;0;1;0;2.025565;101.6894;87.66782;1.294245;47.36969;-0.001106906
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_407.jpg;-2.00484;1;0;2.069185;101.7749;87.7592;1.298376;47.26218;-0.000749272
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_474.jpg;-5.991776;1;0;2.126858;101.8636;87.8511;1.299775;46.81808;0.0007470307
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_541.jpg;-9.994919;1;0;2.169399;101.9883;87.9723;1.283406;45.51196;359.9725
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_608.jpg;-13.98989;1;0;2.209203;102.0873;88.06055;1.239828;43.98235;359.893
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_674.jpg;-9.988911;1;0;2.263844;102.1892;88.1479;1.144827;42.41957;359.8383
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_741.jpg;-5.99159;1;0;2.309914;102.3296;88.26596;1.032187;40.97296;359.7884
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_807.jpg;-1.992173;1;0;2.354512;102.4379;88.35713;1.001361;40.4272;359.7674
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_874.jpg;1.99939;1;0;2.411182;102.5478;88.45167;1.018175;40.34546;359.7864
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_18_941.jpg;2.005148;1;0;2.452996;102.6976;88.58168;1.102728;40.49892;359.8447
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_007.jpg;5.995989;1;0;2.494158;102.8104;88.68415;1.207335;41.07394;359.9604
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_074.jpg;9.993968;1;0;2.546888;102.923;88.79023;1.311108;42.09118;0.05505243
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_141.jpg;13.99123;1;0;2.580849;103.0677;88.93636;1.241763;44.2703;0.1361578
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_207.jpg;15;1;0;2.621553;103.1713;89.05186;1.069158;46.35276;0.2235301
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_274.jpg;11.00418;1;0;2.676596;103.2728;89.17258;0.9048634;48.21778;0.3744447
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_340.jpg;6.999722;1;0;2.719416;103.4088;89.33832;0.6978491;50.00729;0.5398432
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_442.jpg;7.022696;1;0;2.762463;103.5787;89.55441;0.4839557;51.64652;0.7208357
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_508.jpg;0.9444523;1;0;2.829996;103.6823;89.68748;0.3776043;52.18815;0.7590839
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_575.jpg;0;1;0;2.885011;103.7883;89.82323;0.3287129;52.32339;0.7598854
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_642.jpg;0;1;0;2.924968;103.9326;90.00875;0.3603388;52.34453;0.729763
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_708.jpg;-3.992457;1;0;2.964719;104.0449;90.14976;0.4467689;52.04693;0.6397039
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_774.jpg;-7.974658;1;0;3.015385;104.1623;90.29079;0.5823613;51.26321;0.4614083
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_841.jpg;-11.95482;1;0;3.050289;104.3287;90.47615;0.8318162;49.3307;0.05390036
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_907.jpg;-15;1;0;3.082524;104.4603;90.61121;0.992007;47.31596;359.6699
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_19_973.jpg;-15;1;0;3.12367;104.5947;90.74222;1.0207;45.06239;359.3409
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_040.jpg;-13.0065;1;0;3.148933;104.778;90.90844;0.7803128;42.04265;359.0035
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_106.jpg;-9.004498;1;0;3.17751;104.9178;91.02856;0.4165699;40.24116;358.8514
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_173.jpg;-9.006966;1;0;3.216137;105.0591;91.14616;359.9182;38.93141;358.8302
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_240.jpg;-5.013843;1;0;3.281607;105.2626;91.30625;359.717;37.50037;358.9485
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_306.jpg;-1.013167;1;0;3.308146;105.4225;91.42928;359.862;37.04757;359.1521
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_373.jpg;2.989612;1;0;3.368827;105.5864;91.55431;0.09290084;36.99042;359.3462
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_440.jpg;0;1;0;3.406698;105.8083;91.72357;0.4409514;37.14589;359.6174
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_506.jpg;0;1;0;3.44513;105.9776;91.85209;0.7314649;37.18541;359.8092
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_573.jpg;0;0.8995152;0;3.496209;106.1488;91.98225;1.033974;37.21266;-0.002744182
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_639.jpg;0;0.6999999;0;3.528309;106.3798;92.15488;1.363281;37.17405;0.07747214
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_706.jpg;0;0.499684;0;3.551126;106.5526;92.2822;1.426993;37.16461;-0.002312737
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_773.jpg;0;0.6993551;0;3.579668;106.7237;92.41108;1.384987;37.20475;-0.002337141
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_840.jpg;0;0.8990921;0;3.605439;106.9538;92.58471;1.341113;37.20163;-0.001444234
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_906.jpg;0;1;0;3.639381;107.1288;92.71658;1.334161;37.18524;-0.001085387
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_20_973.jpg;0;1;0;3.690319;107.3061;92.84995;1.350649;37.16415;-0.001068848
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_21_039.jpg;0;1;0;3.728451;107.5458;93.0301;1.401094;37.13323;-0.001115469
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_21_106.jpg;0;1;0;3.76652;107.7278;93.16673;1.44306;37.10861;-0.001739048
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_21_172.jpg;0;1;0;3.817712;107.9112;93.30428;1.444308;37.08815;-0.001760614
